PacketNumber,TotalSize,MagicByte,StreamID,SequenceNum,FragmentType,Timestamp,HasJPEG,PayloadStart
1905,4496,2,1452,23862,14520,0.00,0,"0d 98 80 65 24"
1906,7360,2,1452,23863,0,0.00,1,"ff d8 ff e0 00"
1907,7360,2,1452,23863,7260,0.00,0,"e1 01 21 5b 3c"
1908,4496,2,1452,23863,14520,0.00,0,"d8 7f 57 41 19"
1909,7360,2,1452,23864,0,0.00,1,"ff d8 ff e0 00"
1910,7360,2,1452,23864,7260,0.00,0,"bf 18 ce 39 72"
1911,5008,2,1452,23864,14520,0.00,0,"08 86 2d 7f 2f"
1912,7360,2,1452,23865,0,0.00,1,"ff d8 ff e0 00"
1913,7360,2,1452,23865,7260,0.00,0,"6a 1e 1f 8d b0"
1914,5008,2,1452,23865,14520,0.00,0,"26 0e 17 e1 e5"
1915,7360,2,1452,23866,0,0.00,1,"ff d8 ff e0 00"
1916,7360,2,1452,23866,7260,0.00,0,"5c 8d b6 a9 3d"
1917,5008,2,1452,23866,14520,0.00,0,"88 d8 3b cf 21"
1918,7360,2,1452,23867,0,0.00,1,"ff d8 ff e0 00"
1919,7360,2,1452,23867,7260,0.00,0,"4e 6a e4 6d c1"
1920,5008,2,1452,23867,14520,0.00,0,"25 96 c4 2c 49"
1921,7360,2,1452,23868,0,0.00,1,"ff d8 ff e0 00"
1922,7360,2,1452,23868,7260,0.00,0,"f0 f6 83 bf bb"
1923,5008,2,1452,23868,14520,0.00,0,"35 64 70 df 93"
1924,7360,2,1452,23869,0,0.00,1,"ff d8 ff e0 00"
1925,7360,2,1452,23869,7260,0.00,0,"b7 d2 63 d9 6a"
1926,4496,2,1452,23869,14520,0.00,0,"a3 c5 3c 12 07"
1927,7360,2,1452,23870,0,0.00,1,"ff d8 ff e0 00"
1928,7360,2,1452,23870,7260,0.00,0,"5f e4 b7 c1 01"
1929,5008,2,1452,23870,14520,0.00,0,"00 dd 0e ee f5"
1930,7360,2,1452,23871,0,0.00,1,"ff d8 ff e0 00"
1931,7360,2,1452,23871,7260,0.00,0,"72 eb e3 58 b9"
1932,5008,2,1452,23871,14520,0.00,0,"e7 6b 5e 3d 1b"
1933,7360,2,1452,23872,0,0.00,1,"ff d8 ff e0 00"
1934,7360,2,1452,23872,7260,0.00,0,"cc e0 65 5d 73"
1935,5008,2,1452,23872,14520,0.00,0,"ee 9e c1 50 78"
1936,7360,2,1452,23873,0,0.00,1,"ff d8 ff e0 00"
1937,7360,2,1452,23873,7260,0.00,0,"dd 73 b0 f9 eb"
1938,5008,2,1452,23873,14520,0.00,0,"8d 17 f5 62 ec"
1939,7360,2,1452,23874,0,0.00,1,"ff d8 ff e0 00"
1940,7360,2,1452,23874,7260,0.00,0,"e5 d6 b4 ad 4d"
1941,5008,2,1452,23874,14520,0.00,0,"f6 fb 44 84 a4"
1942,7360,2,1452,23875,0,0.00,1,"ff d8 ff e0 00"
1943,7360,2,1452,23875,7260,0.00,0,"4c d4 3c 3d be"
1944,5008,2,1452,23875,14520,0.00,0,"da 00 e1 7c a4"
1945,7360,2,1452,23876,0,0.00,1,"ff d8 ff e0 00"
1946,7360,2,1452,23876,7260,0.00,0,"1e 32 dd 73 b0"
1947,5008,2,1452,23876,14520,0.00,0,"23 74 9e 18 db"
1948,7360,2,1452,23877,0,0.00,1,"ff d8 ff e0 00"
1949,7360,2,1452,23877,7260,0.00,0,"10 43 67 99 5f"
1950,5008,2,1452,23877,14520,0.00,0,"ad ad c0 c2 52"
1951,7360,2,1452,23878,0,0.00,1,"ff d8 ff e0 00"
1952,7360,2,1452,23878,7260,0.00,0,"28 0d 0a c8 19"
1953,4496,2,1452,23878,14520,0.00,0,"be 30 5a 6d c6"
1954,7360,2,1452,23879,0,0.00,1,"ff d8 ff e0 00"
1955,7360,2,1452,23879,7260,0.00,0,"de 80 37 2a 39"
1956,4496,2,1452,23879,14520,0.00,0,"b3 42 3b b2 6c"
1957,7360,2,1452,23880,0,0.00,1,"ff d8 ff e0 00"
1958,7360,2,1452,23880,7260,0.00,0,"87 87 b7 ca 07"
1959,5008,2,1452,23880,14520,0.00,0,"44 00 c5 af dd"
1960,7360,2,1452,23881,0,0.00,1,"ff d8 ff e0 00"
1961,7360,2,1452,23881,7260,0.00,0,"ed 01 47 25 47"
1962,4496,2,1452,23881,14520,0.00,0,"5e 8c ac 7c 5a"
1963,7360,2,1452,23882,0,0.00,1,"ff d8 ff e0 00"
1964,7360,2,1452,23882,7260,0.00,0,"49 e1 1b 91 f6"
1965,5008,2,1452,23882,14520,0.00,0,"a1 84 c5 32 19"
1966,7360,2,1452,23883,0,0.00,1,"ff d8 ff e0 00"
1967,7360,2,1452,23883,7260,0.00,0,"80 3c 97 b5 c7"
1968,5008,2,1452,23883,14520,0.00,0,"13 f7 6d 10 03"
1969,7360,2,1452,23884,0,0.00,1,"ff d8 ff e0 00"
1970,7360,2,1452,23884,7260,0.00,0,"ab 07 74 39 62"
1971,5008,2,1452,23884,14520,0.00,0,"1f b3 58 c7 7b"
1972,7360,2,1452,23885,0,0.00,1,"ff d8 ff e0 00"
1973,7360,2,1452,23885,7260,0.00,0,"8e 03 d1 94 d4"
1974,4496,2,1452,23885,14520,0.00,0,"6b f7 4e a6 3f"
1975,7360,2,1452,23886,0,0.00,1,"ff d8 ff e0 00"
1976,7360,2,1452,23886,7260,0.00,0,"40 8f 37 b1 b6"
1977,5008,2,1452,23886,14520,0.00,0,"00 51 68 e0 19"
1978,7360,2,1452,23887,0,0.00,1,"ff d8 ff e0 00"
1979,7360,2,1452,23887,7260,0.00,0,"6f 92 c9 00 49"
1980,4496,2,1452,23887,14520,0.00,0,"ba 2c 3f e0 e9"
1981,7360,2,1452,23888,0,0.00,1,"ff d8 ff e0 00"
1982,7360,2,1452,23888,7260,0.00,0,"99 3e ce 62 43"
1983,5008,2,1452,23888,14520,0.00,0,"56 2d c7 8a b5"
1984,7360,2,1452,23889,0,0.00,1,"ff d8 ff e0 00"
1985,7360,2,1452,23889,7260,0.00,0,"f0 e1 ea d0 cd"
1986,5008,2,1452,23889,14520,0.00,0,"1e 9a 98 02 4f"
1987,7360,2,1452,23890,0,0.00,1,"ff d8 ff e0 00"
1988,7360,2,1452,23890,7260,0.00,0,"67 31 a1 59 02"
1989,5008,2,1452,23890,14520,0.00,0,"34 af 89 fa b7"
1990,7360,2,1452,23891,0,0.00,1,"ff d8 ff e0 00"
1991,7360,2,1452,23891,7260,0.00,0,"fe d3 f0 59 31"
1992,4496,2,1452,23891,14520,0.00,0,"d9 31 8c 9e 6e"
1993,7360,2,1452,23892,0,0.00,1,"ff d8 ff e0 00"
1994,7360,2,1452,23892,7260,0.00,0,"c3 6e ba c1 dd"
1995,5008,2,1452,23892,14520,0.00,0,"fb 35 8a 5a d3"
1996,7360,2,1452,23893,0,0.00,1,"ff d8 ff e0 00"
1997,7360,2,1452,23893,7260,0.00,0,"af 8d 62 e4 6f"
1998,4496,2,1452,23893,14520,0.00,0,"36 62 01 96 46"
1999,7360,2,1452,23894,0,0.00,1,"ff d8 ff e0 00"
2000,7360,2,1452,23894,7260,0.00,0,"eb 2e 37 10 6a"
2001,5008,2,1452,23894,14520,0.00,0,"df b2 37 c7 d5"
2002,7360,2,1452,23895,0,0.00,1,"ff d8 ff e0 00"
2003,7360,2,1452,23895,7260,0.00,0,"ec 72 e3 d4 6b"
2004,5008,2,1452,23895,14520,0.00,0,"58 d9 ab 35 24"
2005,7360,2,1452,23896,0,0.00,1,"ff d8 ff e0 00"
2006,7360,2,1452,23896,7260,0.00,0,"be 93 1e 1c 4c"
2007,5008,2,1452,23896,14520,0.00,0,"1e e8 b7 89 6a"
2008,7360,2,1452,23897,0,0.00,1,"ff d8 ff e0 00"
2009,7360,2,1452,23897,7260,0.00,0,"a2 f5 81 a1 1b"
2010,5008,2,1452,23897,14520,0.00,0,"60 6c 20 b1 f2"
2011,7360,2,1452,23898,0,0.00,1,"ff d8 ff e0 00"
2012,7360,2,1452,23898,7260,0.00,0,"bb 1c b8 f5 1a"
2013,5008,2,1452,23898,14520,0.00,0,"d2 96 4e d1 03"
2014,7360,2,1452,23899,0,0.00,1,"ff d8 ff e0 00"
2015,7360,2,1452,23899,7260,0.00,0,"90 12 15 90 29"
2016,4496,2,1452,23899,14520,0.00,0,"27 f5 4b b6 df"
2017,7360,2,1452,23900,0,0.00,1,"ff d8 ff e0 00"
2018,7360,2,1452,23900,7260,0.00,0,"e5 c7 a6 b1 72"
2019,5008,2,1452,23900,14520,0.00,0,"6a eb fc 1a 3e"
2020,7360,2,1452,23901,0,0.00,1,"ff d8 ff e0 00"
2021,7360,2,1452,23901,7260,0.00,0,"1b 37 b5 8c 73"
2022,5008,2,1452,23901,14520,0.00,0,"26 63 78 ea 00"
2023,7360,2,1452,23902,0,0.00,1,"ff d8 ff e0 00"
2024,7360,2,1452,23902,7260,0.00,0,"7b 1d 15 df 3b"
2025,5008,2,1452,23902,14520,0.00,0,"5b b5 5f 1a 3d"
2026,7360,2,1452,23903,0,0.00,1,"ff d8 ff e0 00"
2027,7360,2,1452,23903,7260,0.00,0,"57 31 4b 1f 44"
2028,4496,2,1452,23903,14520,0.00,0,"46 9f 9d 63 e1"
2029,7360,2,1452,23904,0,0.00,1,"ff d8 ff e0 00"
2030,7360,2,1452,23904,7260,0.00,0,"d6 2e 46 ff 00"
2031,5008,2,1452,23904,14520,0.00,0,"d3 5e f3 e5 b4"
2032,7360,2,1452,23905,0,0.00,1,"ff d8 ff e0 00"
2033,7360,2,1452,23905,7260,0.00,0,"d8 db 1e ec 72"
2034,5008,2,1452,23905,14520,0.00,0,"d3 cf 0d 36 db"
2035,7360,2,1452,23906,0,0.00,1,"ff d8 ff e0 00"
2036,7360,2,1452,23906,7260,0.00,0,"9e 43 6a 6e d0"
2037,4496,2,1452,23906,14520,0.00,0,"1a 95 0a db 2d"
2038,7360,2,1452,23907,0,0.00,1,"ff d8 ff e0 00"
2039,7360,2,1452,23907,7260,0.00,0,"09 90 5e 89 a8"
2040,5008,2,1452,23907,14520,0.00,0,"cb 17 38 91 23"
2041,7360,2,1452,23908,0,0.00,1,"ff d8 ff e0 00"
2042,7360,2,1452,23908,7260,0.00,0,"7b 1c 73 38 e5"
2043,5008,2,1452,23908,14520,0.00,0,"15 92 d8 30 9a"
2044,7360,2,1452,23909,0,0.00,1,"ff d8 ff e0 00"
2045,7360,2,1452,23909,7260,0.00,0,"d6 78 7c 40 08"
2046,5008,2,1452,23909,14520,0.00,0,"22 bb 0d fa 06"
2047,7360,2,1452,23910,0,0.00,1,"ff d8 ff e0 00"
2048,7360,2,1452,23910,7260,0.00,0,"1e 9a 45 c8 dc"
2049,5008,2,1452,23910,14520,0.00,0,"5f 56 52 38 1f"
2050,7360,2,1452,23911,0,0.00,1,"ff d8 ff e0 00"
2051,7360,2,1452,23911,7260,0.00,0,"3b 6b 79 6b 97"
2052,5008,2,1452,23911,14520,0.00,0,"66 af 80 7e 68"
2053,7360,2,1452,23912,0,0.00,1,"ff d8 ff e0 00"
2054,7360,2,1452,23912,7260,0.00,0,"48 95 0a f5 2d"
2055,4496,2,1452,23912,14520,0.00,0,"56 96 cb 61 5a"
2056,7360,2,1452,23913,0,0.00,1,"ff d8 ff e0 00"
2057,7360,2,1452,23913,7260,0.00,0,"44 a2 82 50 3a"
2058,4496,2,1452,23913,14520,0.00,0,"62 16 df c1 f2"
2059,7360,2,1452,23914,0,0.00,1,"ff d8 ff e0 00"
2060,7360,2,1452,23914,7260,0.00,0,"12 a4 12 81 6c"
2061,4496,2,1452,23914,14520,0.00,0,"78 64 1f 89 fa"
2062,7360,2,1452,23915,0,0.00,1,"ff d8 ff e0 00"
2063,7360,2,1452,23915,7260,0.00,0,"44 a4 51 2c 60"
2064,5008,2,1452,23915,14520,0.00,0,"a4 01 a3 1a a3"
2065,7360,2,1452,23916,0,0.00,1,"ff d8 ff e0 00"
2066,7360,2,1452,23916,7260,0.00,0,"ff 00 45 cf 59"
2067,5008,2,1452,23916,14520,0.00,0,"91 59 81 2c 7c"
2068,7360,2,1452,23917,0,0.00,1,"ff d8 ff e0 00"
2069,7360,2,1452,23917,7260,0.00,0,"63 8c 7a b1 cb"
2070,5008,2,1452,23917,14520,0.00,0,"4b 1f 36 53 8e"
2071,7360,2,1452,23918,0,0.00,1,"ff d8 ff e0 00"
2072,7360,2,1452,23918,7260,0.00,0,"e5 6b 41 50 11"
2073,5008,2,1452,23918,14520,0.00,0,"cc 09 12 1b f2"
2074,7360,2,1452,23919,0,0.00,1,"ff d8 ff e0 00"
2075,7360,2,1452,23919,7260,0.00,0,"ea f5 68 66 a0"
2076,5008,2,1452,23919,14520,0.00,0,"79 d6 8d dd c7"
2077,7360,2,1452,23920,0,0.00,1,"ff d8 ff e0 00"
2078,7360,2,1452,23920,7260,0.00,0,"bf 52 cc bd 3b"
2079,5008,2,1452,23920,14520,0.00,0,"d5 b2 55 b5 27"
2080,7360,2,1452,23921,0,0.00,1,"ff d8 ff e0 00"
2081,7360,2,1452,23921,7260,0.00,0,"bb d8 52 a6 d6"
2082,5008,2,1452,23921,14520,0.00,0,"e9 39 30 36 ea"
2083,7360,2,1452,23922,0,0.00,1,"ff d8 ff e0 00"
2084,7360,2,1452,23922,7260,0.00,0,"b4 82 27 97 b5"
2085,5008,2,1452,23922,14520,0.00,0,"06 25 7f 31 9c"
2086,7360,2,1452,23923,0,0.00,1,"ff d8 ff e0 00"
2087,7360,2,1452,23923,7260,0.00,0,"71 82 34 72 ea"
2088,4496,2,1452,23923,14520,0.00,0,"a5 81 fe 29 31"
2089,7360,2,1452,23924,0,0.00,1,"ff d8 ff e0 00"
2090,7360,2,1452,23924,7260,0.00,0,"76 6c 82 e2 b0"
2091,4496,2,1452,23924,14520,0.00,0,"cb 26 4c 96 9e"
2092,7360,2,1452,23925,0,0.00,1,"ff d8 ff e0 00"
2093,7360,2,1452,23925,7260,0.00,0,"c9 5a d4 13 df"
2094,4496,2,1452,23925,14520,0.00,0,"52 37 77 9e 9b"
2095,7360,2,1452,23926,0,0.00,1,"ff d8 ff e0 00"
2096,7360,2,1452,23926,7260,0.00,0,"b9 cb 3f 08 1e"
2097,4496,2,1452,23926,14520,0.00,0,"17 a9 3c bc 9d"
2098,7360,2,1452,23927,0,0.00,1,"ff d8 ff e0 00"
2099,7360,2,1452,23927,7260,0.00,0,"81 9b a6 c0 7f"
2100,4496,2,1452,23927,14520,0.00,0,"bc 7c 2b 99 32"
2101,7360,2,1452,23928,0,0.00,1,"ff d8 ff e0 00"
2102,7360,2,1452,23928,7260,0.00,0,"aa 92 19 0f 33"
2103,4496,2,1452,23928,14520,0.00,0,"a5 9b 21 1d 71"
2104,7360,2,1452,23929,0,0.00,1,"ff d8 ff e0 00"
2105,7360,2,1452,23929,7260,0.00,0,"ac 72 d8 74 79"
2106,4496,2,1452,23929,14520,0.00,0,"a9 68 b7 f0 59"
2107,7360,2,1452,23930,0,0.00,1,"ff d8 ff e0 00"
2108,7360,2,1452,23930,7260,0.00,0,"e6 d7 26 13 61"
2109,4496,2,1452,23930,14520,0.00,0,"6a b9 01 6a 54"
2110,7360,2,1452,23931,0,0.00,1,"ff d8 ff e0 00"
2111,7360,2,1452,23931,7260,0.00,0,"01 1b 30 52 e8"
2112,4496,2,1452,23931,14520,0.00,0,"86 ea 60 eb b8"
2113,7360,2,1452,23932,0,0.00,1,"ff d8 ff e0 00"
2114,7360,2,1452,23932,7260,0.00,0,"6a ac 79 e9 6c"
2115,4496,2,1452,23932,14520,0.00,0,"00 b9 21 53 dd"
2116,7360,2,1452,23933,0,0.00,1,"ff d8 ff e0 00"
2117,7360,2,1452,23933,7260,0.00,0,"7a 1e ab af 71"
2118,4496,2,1452,23933,14520,0.00,0,"c7 f0 d9 61 ee"
2119,7360,2,1452,23934,0,0.00,1,"ff d8 ff e0 00"
2120,7360,2,1452,23934,7260,0.00,0,"5b 0a c0 38 6b"
2121,5008,2,1452,23934,14520,0.00,0,"f1 5b 50 c1 04"
2122,7360,2,1452,23935,0,0.00,1,"ff d8 ff e0 00"
2123,7360,2,1452,23935,7260,0.00,0,"59 e5 d0 4a e4"
2124,5008,2,1452,23935,14520,0.00,0,"c6 a3 95 87 17"
2125,7360,2,1452,23936,0,0.00,1,"ff d8 ff e0 00"
2126,7360,2,1452,23936,7260,0.00,0,"54 57 30 31 a1"
2127,5008,2,1452,23936,14520,0.00,0,"58 28 99 07 15"
2128,7360,2,1452,23937,0,0.00,1,"ff d8 ff e0 00"
2129,7360,2,1452,23937,7260,0.00,0,"9c d3 20 2f 64"
2130,5008,2,1452,23937,14520,0.00,0,"b7 54 35 d8 7a"
2131,7360,2,1452,23938,0,0.00,1,"ff d8 ff e0 00"
2132,7360,2,1452,23938,7260,0.00,0,"3f 57 5a 12 96"
2133,5008,2,1452,23938,14520,0.00,0,"4f a5 96 6b 8c"
2134,7360,2,1452,23939,0,0.00,1,"ff d8 ff e0 00"
2135,7360,2,1452,23939,7260,0.00,0,"52 d4 aa 61 28"
2136,5008,2,1452,23939,14520,0.00,0,"95 8d 97 5a c9"
2137,7360,2,1452,23940,0,0.00,1,"ff d8 ff e0 00"
2138,7360,2,1452,23940,7260,0.00,0,"83 a1 78 9b 3c"
2139,5008,2,1452,23940,14520,0.00,0,"07 95 7e 18 6d"
2140,7360,2,1452,23941,0,0.00,1,"ff d8 ff e0 00"
2141,7360,2,1452,23941,7260,0.00,0,"e3 20 12 61 cf"
2142,5008,2,1452,23941,14520,0.00,0,"13 bb 43 7e 79"
2143,7360,2,1452,23942,0,0.00,1,"ff d8 ff e0 00"
2144,7360,2,1452,23942,7260,0.00,0,"e2 ed db 9a 9c"
2145,5008,2,1452,23942,14520,0.00,0,"0b 2d 0c ba 73"
2146,7360,2,1452,23943,0,0.00,1,"ff d8 ff e0 00"
2147,7360,2,1452,23943,7260,0.00,0,"f7 06 47 4c d6"
2148,5008,2,1452,23943,14520,0.00,0,"c3 a7 f8 fe ae"
2149,7360,2,1452,23944,0,0.00,1,"ff d8 ff e0 00"
2150,7360,2,1452,23944,7260,0.00,0,"b6 11 a9 9b 43"
2151,5008,2,1452,23944,14520,0.00,0,"3b 06 d2 0d 7a"
2152,7360,2,1452,23945,0,0.00,1,"ff d8 ff e0 00"
2153,7360,2,1452,23945,7260,0.00,0,"2d df 7f c5 a2"
2154,5008,2,1452,23945,14520,0.00,0,"05 40 98 99 1d"
2155,7360,2,1452,23946,0,0.00,1,"ff d8 ff e0 00"
2156,7360,2,1452,23946,7260,0.00,0,"6d 3f d3 27 cd"
2157,5008,2,1452,23946,14520,0.00,0,"c6 48 3a 40 3e"
2158,7360,2,1452,23947,0,0.00,1,"ff d8 ff e0 00"
2159,7360,2,1452,23947,7260,0.00,0,"f4 8f 8f 2d 6e"
2160,5008,2,1452,23947,14520,0.00,0,"6b ee 8e 40 79"
2161,7360,2,1452,23948,0,0.00,1,"ff d8 ff e0 00"
2162,7360,2,1452,23948,7260,0.00,0,"fe af b1 1f 16"
2163,5008,2,1452,23948,14520,0.00,0,"0d 05 40 dd e4"
2164,7360,2,1452,23949,0,0.00,1,"ff d8 ff e0 00"
2165,7360,2,1452,23949,7260,0.00,0,"d1 90 c4 b5 e2"
2166,5008,2,1452,23949,14520,0.00,0,"0a 26 e6 d1 c9"
2167,7360,2,1452,23950,0,0.00,1,"ff d8 ff e0 00"
2168,7360,2,1452,23950,7260,0.00,0,"15 98 25 b4 e4"
2169,5008,2,1452,23950,14520,0.00,0,"19 2d 3f 0c 43"
2170,7360,2,1452,23951,0,0.00,1,"ff d8 ff e0 00"
2171,7360,2,1452,23951,7260,0.00,0,"d0 26 09 fa 37"
2172,5520,2,1452,23951,14520,0.00,0,"72 28 32 68 4f"
2173,7360,2,1452,23952,0,0.00,1,"ff d8 ff e0 00"
2174,7360,2,1452,23952,7260,0.00,0,"ad f1 1f 1e 6a"
2175,5008,2,1452,23952,14520,0.00,0,"1e cc ee 49 03"
2176,7360,2,1452,23953,0,0.00,1,"ff d8 ff e0 00"
2177,7360,2,1452,23953,7260,0.00,0,"c5 62 04 ea 6c"
2178,5008,2,1452,23953,14520,0.00,0,"3f 24 d8 69 3a"
2179,7360,2,1452,23954,0,0.00,1,"ff d8 ff e0 00"
2180,7360,2,1452,23954,7260,0.00,0,"87 97 05 aa 2b"
2181,5008,2,1452,23954,14520,0.00,0,"36 96 8a 1d 55"
2182,7360,2,1452,23955,0,0.00,1,"ff d8 ff e0 00"
2183,7360,2,1452,23955,7260,0.00,0,"11 f1 65 a5 c4"
2184,5008,2,1452,23955,14520,0.00,0,"b2 86 4b 7f 12"
2185,7360,2,1452,23956,0,0.00,1,"ff d8 ff e0 00"
2186,7360,2,1452,23956,7260,0.00,0,"98 d7 1d 7b 6c"
2187,5008,2,1452,23956,14520,0.00,0,"34 d3 0d 4b 1d"
2188,7360,2,1452,23957,0,0.00,1,"ff d8 ff e0 00"
2189,7360,2,1452,23957,7260,0.00,0,"8b 1b 0a 80 49"
2190,5008,2,1452,23957,14520,0.00,0,"bf 82 23 9f 32"
2191,7360,2,1452,23958,0,0.00,1,"ff d8 ff e0 00"
2192,7360,2,1452,23958,7260,0.00,0,"41 1d 3b 1d c7"
2193,5008,2,1452,23958,14520,0.00,0,"e7 b3 3b 93 d3"
2194,7360,2,1452,23959,0,0.00,1,"ff d8 ff e0 00"
2195,7360,2,1452,23959,7260,0.00,0,"5b 17 8f 8b 5c"
2196,5008,2,1452,23959,14520,0.00,0,"d9 26 d6 32 4f"
2197,7360,2,1452,23960,0,0.00,1,"ff d8 ff e0 00"
2198,7360,2,1452,23960,7260,0.00,0,"3b ac 9d d6 54"
2199,5008,2,1452,23960,14520,0.00,0,"f3 63 b9 3d dd"
2200,7360,2,1452,23961,0,0.00,1,"ff d8 ff e0 00"
2201,7360,2,1452,23961,7260,0.00,0,"24 0d a7 88 fb"
2202,5008,2,1452,23961,14520,0.00,0,"4e 41 43 51 a2"
2203,7360,2,1452,23962,0,0.00,1,"ff d8 ff e0 00"
2204,7360,2,1452,23962,7260,0.00,0,"44 80 5a ee 7d"
2205,5008,2,1452,23962,14520,0.00,0,"39 2b 22 18 79"
2206,7360,2,1452,23963,0,0.00,1,"ff d8 ff e0 00"
2207,7360,2,1452,23963,7260,0.00,0,"d8 e1 65 ed a1"
2208,5008,2,1452,23963,14520,0.00,0,"6b 27 64 ed a2"
2209,7360,2,1452,23964,0,0.00,1,"ff d8 ff e0 00"
2210,7360,2,1452,23964,7260,0.00,0,"6e d8 67 a7 e3"
2211,5008,2,1452,23964,14520,0.00,0,"0c 70 60 ab 9f"
2212,7360,2,1452,23965,0,0.00,1,"ff d8 ff e0 00"
2213,7360,2,1452,23965,7260,0.00,0,"da db 36 62 b4"
2214,5008,2,1452,23965,14520,0.00,0,"23 76 1e 5a 3a"
2215,7360,2,1452,23966,0,0.00,1,"ff d8 ff e0 00"
2216,7360,2,1452,23966,7260,0.00,0,"f0 d6 c9 14 fa"
2217,5008,2,1452,23966,14520,0.00,0,"36 c4 09 91 ab"
2218,7360,2,1452,23967,0,0.00,1,"ff d8 ff e0 00"
2219,7360,2,1452,23967,7260,0.00,0,"0f 47 51 eb 82"
2220,5008,2,1452,23967,14520,0.00,0,"1c a3 4c 9c e5"
2221,7360,2,1452,23968,0,0.00,1,"ff d8 ff e0 00"
2222,7360,2,1452,23968,7260,0.00,0,"e8 e2 b0 c8 04"
2223,5008,2,1452,23968,14520,0.00,0,"30 5b 18 27 a8"
2224,7360,2,1452,23969,0,0.00,1,"ff d8 ff e0 00"
2225,7360,2,1452,23969,7260,0.00,0,"85 8f e8 87 75"
2226,5008,2,1452,23969,14520,0.00,0,"7d e6 e0 fc 2e"
2227,7360,2,1452,23970,0,0.00,1,"ff d8 ff e0 00"
2228,7360,2,1452,23970,7260,0.00,0,"d7 75 b1 65 b5"
2229,5008,2,1452,23970,14520,0.00,0,"04 c8 2c 70 19"
2230,7360,2,1452,23971,0,0.00,1,"ff d8 ff e0 00"
2231,7360,2,1452,23971,7260,0.00,0,"cd 63 e0 99 71"
2232,5008,2,1452,23971,14520,0.00,0,"3c b4 33 b3 a7"
2233,7360,2,1452,23972,0,0.00,1,"ff d8 ff e0 00"
2234,7360,2,1452,23972,7260,0.00,0,"e6 eb a7 da b1"
2235,5008,2,1452,23972,14520,0.00,0,"52 b2 1a ce ed"
2236,7360,2,1452,23973,0,0.00,1,"ff d8 ff e0 00"
2237,7360,2,1452,23973,7260,0.00,0,"b8 19 fa e9 f4"
2238,5008,2,1452,23973,14520,0.00,0,"31 8e 7a 34 92"
2239,7360,2,1452,23974,0,0.00,1,"ff d8 ff e0 00"
2240,7360,2,1452,23974,7260,0.00,0,"32 71 19 a8 74"
2241,5008,2,1452,23974,14520,0.00,0,"a5 aa 6a 04 f3"
2242,7360,2,1452,23975,0,0.00,1,"ff d8 ff e0 00"
2243,7360,2,1452,23975,7260,0.00,0,"63 bd 74 f6 79"
2244,5008,2,1452,23975,14520,0.00,0,"ad f5 1d 9d af"
2245,7360,2,1452,23976,0,0.00,1,"ff d8 ff e0 00"
2246,7360,2,1452,23976,7260,0.00,0,"87 60 f5 71 72"
2247,5008,2,1452,23976,14520,0.00,0,"b3 12 28 00 d8"
2248,7360,2,1452,23977,0,0.00,1,"ff d8 ff e0 00"
2249,7360,2,1452,23977,7260,0.00,0,"ad bb e8 31 65"
2250,5008,2,1452,23977,14520,0.00,0,"35 8a a1 1a a6"
2251,7360,2,1452,23978,0,0.00,1,"ff d8 ff e0 00"
2252,7360,2,1452,23978,7260,0.00,0,"c3 c0 bd 22 e6"
2253,5008,2,1452,23978,14520,0.00,0,"0a 28 41 ce 0e"
2254,7360,2,1452,23979,0,0.00,1,"ff d8 ff e0 00"
2255,7360,2,1452,23979,7260,0.00,0,"00 92 9f 8e c7"
2256,5008,2,1452,23979,14520,0.00,0,"21 61 e6 a3 18"
2257,7360,2,1452,23980,0,0.00,1,"ff d8 ff e0 00"
2258,7360,2,1452,23980,7260,0.00,0,"f6 24 6b a3 86"
2259,5008,2,1452,23980,14520,0.00,0,"d5 81 28 68 95"
2260,7360,2,1452,23981,0,0.00,1,"ff d8 ff e0 00"
2261,7360,2,1452,23981,7260,0.00,0,"71 d7 cd 5e ec"
2262,5008,2,1452,23981,14520,0.00,0,"e9 c8 68 2b 5d"
2263,7360,2,1452,23982,0,0.00,1,"ff d8 ff e0 00"
2264,7360,2,1452,23982,7260,0.00,0,"eb 61 ca 69 67"
2265,5008,2,1452,23982,14520,0.00,0,"f8 03 40 ec 8c"
2266,7360,2,1452,23983,0,0.00,1,"ff d8 ff e0 00"
2267,7360,2,1452,23983,7260,0.00,0,"ad 8b 73 5b 52"
2268,5008,2,1452,23983,14520,0.00,0,"88 09 90 7f 83"
2269,7360,2,1452,23984,0,0.00,1,"ff d8 ff e0 00"
2270,7360,2,1452,23984,7260,0.00,0,"ec 66 ed b7 c1"
2271,5008,2,1452,23984,14520,0.00,0,"50 28 7f 96 fa"
2272,7360,2,1452,23985,0,0.00,1,"ff d8 ff e0 00"
2273,7360,2,1452,23985,7260,0.00,0,"72 46 85 ed 70"
2274,5008,2,1452,23985,14520,0.00,0,"43 0b 2d 0c fa"
2275,7360,2,1452,23986,0,0.00,1,"ff d8 ff e0 00"
2276,7360,2,1452,23986,7260,0.00,0,"cf 9f b5 62 de"
2277,5008,2,1452,23986,14520,0.00,0,"88 77 6f a8 e3"
2278,7360,2,1452,23987,0,0.00,1,"ff d8 ff e0 00"
2279,7360,2,1452,23987,7260,0.00,0,"ba bf dc 3c cd"
2280,5008,2,1452,23987,14520,0.00,0,"d6 05 fe ee 1e"
2281,7360,2,1452,23988,0,0.00,1,"ff d8 ff e0 00"
